scene_id,im_id,obj_id,score,R,t,time
2,754,12,1,0.9999995882038679 0.0005712876170108905 0.0007051400938416358 -0.0005712107183465098 0.9999998308912502 -0.00010925102349138016 -0.0007052023883531294 0.00010884819492271852 0.9999997454207982,-0.5752459887013401 0.32098739258699993 0.26862898975866756,5
2,756,12,1,0.9999998295314618 0.0005154400368169304 0.00027433303745744153 -0.000515614538636161 0.9999996645653305 0.0006364046465480236 -0.0002740049170024683 -0.0006365459881632826 0.9999997598652264,-0.2126342041153464 -0.5171814719368371 0.013644793289245172,5
2,757,12,1,0.9999995703029596 0.0006042806264187281 0.000703021209864237 -0.0006042949741130801 0.9999998172098291 2.0196385275617068e-05 -0.0007030088770746106 -2.062120878054685e-05 0.9999997526766122,-0.8241212633563748 0.24985024058111094 0.2773917872475522,5
2,758,12,1,0.9999999478910699 0.0003227755379502928 -5.814616533372785e-06 -0.0003227764599232352 0.9999999352251117 -0.0001592643384000017 5.763209524264901e-06 0.00015926620692205753 0.9999999873005305,0.22776959079800463 0.2947397316071374 0.049094840576572096,5
2,761,12,1,0.9999999561389106 0.0002338157852222189 0.00018180306847354055 -0.00023379351124716563 0.9999999651636617 -0.00012252864767904603 -0.00018183171127256204 0.00012248613792718854 0.9999999759671871,-0.12004409830285567 0.24830488046458754 -0.02002899308877204,5
2,762,12,1,0.9524870808888772 -0.19410165431976947 -0.23471878606134816 0.11801606461128412 0.9456283450892994 -0.303082895355936 0.28078562860917505 0.2609819548436265 0.923605895397246,222.39874426600448 317.8059578153702 103.34055564332971,5
2,764,12,1,0.9999997214073049 0.0004245696476754546 0.0006139429354484749 -0.0004244083713020319 0.9999998754079062 -0.0002627959424318371 -0.0006140544341368681 0.00026253530669760605 0.9999997770061577,-0.6475374608464222 0.4152673133922633 0.24845387830509935,5
2,768,12,1,0.999999488017579 0.0005546352772834579 0.0008463712484556296 -0.0005546043826168412 0.9999998455321825 -3.673676440138843e-05 -0.0008463914932239774 3.62673443890342e-05 0.9999996411529959,-0.8388375978030354 0.16847290448997398 0.2653587217926088,5
2,769,12,1,0.9999999254124463 -0.0002095873927999703 0.0003244198319871036 0.00020973502005428024 0.9999998744553731 -0.00045508291576345887 -0.0003243244116161656 0.00045515092401975793 0.9999998438256444,-0.3196600500455986 0.45698438660528495 0.15224277870652259,5
2,770,12,1,0.999999036273648 0.00018380815198232314 -0.0013761054973647768 -0.00018416499480256032 0.9999999494515515 -0.0002591913393123757 0.0013760577863239365 0.0002594445199844697 0.9999990195762745,1.443077632435859 0.23249817684576612 -0.14643792032518377,5
2,773,12,1,0.9960074906279184 -0.08818725950416514 0.01385950483323295 0.08303118109699406 0.97218911019241 0.21898437612972674 -0.03278569167663762 -0.21695930789996623 0.9756299283728701,57.07819385062395 -147.10946132034047 -129.99289925795415,5
2,775,12,1,0.8106914716391133 -0.5357747718461442 -0.23606086432278486 0.5779672450746881 0.7967201469802758 0.176609374090118 0.09345159941051655 -0.27961116080896986 0.9555544973044067,177.0043156947468 -489.62935583333405 -119.92801940688388,5
2,785,12,1,-0.7310845525673997 -0.6711761715420145 -0.122629212472105 0.6664025654608838 -0.6638792927956869 -0.3393698651092195 0.14636597194866297 -0.329828487780091 0.9326254183241096,519.2412455251558 346.20350364382114 71.14604393266306,5
2,788,12,1,0.9999996824428978 -0.0007962763394402071 -3.2528384456547745e-05 0.0007962498826977991 0.9999993586448979 -0.0008054166111009509 3.316969778513132e-05 0.0008053904546129198 0.9999996751229412,0.22889082577347608 0.6824607215522462 -0.0847244738848758,5
2,791,12,1,0.9999999238642383 -0.0001617009638172351 -0.0003551398540860007 0.00016167647360815218 0.9999999845507578 -6.898696529705761e-05 0.00035515100385824505 6.892954228565618e-05 0.9999999345582388,0.43269764458801774 0.06260515151124935 -0.06814584630774334,5
2,794,12,1,0.9999996287157432 0.000762024055730337 0.00040235272331523575 -0.0007620245068972187 0.9999997096588151 9.680214168583667e-07 -0.0004023518688401617 -1.2746236930927246e-06 0.9999999190556716,-0.4641049180066119 0.15965219244599638 0.10488662454577025,5
2,801,12,1,0.980572385735326 0.06025892470094535 -0.18667259661562227 -0.045694694671721575 0.9956361727844509 0.08136710835460226 0.19076108411358714 -0.07125639225372837 0.9790468504370934,196.9291520830944 -89.33663900942099 -19.1980248210873,5
2,803,12,1,0.9997550332699301 0.012660025268201036 -0.018154812355088763 -0.013324880227465419 0.9992271441105194 -0.036980562998113184 0.017672606439449207 0.037213414690703134 0.9991510600248057,7.941379356993252 36.045477222831494 -6.643831064736787,5
2,804,12,1,0.9999995072279978 -0.0009705884137591048 -0.0002085710753904832 0.0009704599646782747 0.9999993399454701 -0.0006150740452341708 0.00020916792146428477 0.0006148713322643162 0.9999997890909914,0.4989042106423085 0.5209558509729675 -0.18475578792140368,5
2,808,12,1,0.9999995202116053 -0.00046224331523154333 -0.0008636594682443627 0.0004629306324735738 0.9999995762071603 0.0007957893754488854 0.0008632912539129553 -0.0007961888080621482 0.9999993104055591,1.0912574056670792 -0.9686578953459986 -0.05972632034877279,5
2,809,12,1,0.9999997484905718 0.0005291922542423333 0.0004722016000297258 -0.0005295546080119895 0.9999995651993101 0.000767576125261904 -0.0004717951993760683 -0.000767825988742421 0.999999593926188,-0.4439657939001904 -0.629741845177584 0.1561783798184706,5
2,819,12,1,0.9999998322909268 0.0005514507940768132 0.00017697496877119856 -0.0005513441594109936 0.9999996667926058 -0.0006020251606117591 -0.00017730689705464098 0.000601927485531166 0.9999998031227632,-0.07025883768454833 0.7043968476116476 0.06235129438016429,5
2,821,12,1,0.9999998403304206 0.00022910451770780105 0.000516575506394959 -0.00022924761124593074 0.9999999353688138 0.0002769619143922625 -0.0005165120197824086 -0.0002770802938705033 0.9999998282209076,-0.40838752347423224 -0.07525046790136258 0.24968294869927377,5
2,828,12,1,0.9999995991060058 0.0007687791930603843 0.00045909299738672305 -0.0007688276857872045 0.999999698891033 0.0001054601026786034 -0.0004590117836171803 -0.00010581302380700819 0.9999998890558869,-0.3442044934836588 0.1627224240270806 0.10832627147112817,5
2,837,12,1,0.9846614643224355 0.01750724089232375 -0.17359521074826634 -0.03789809535829716 0.9926592258398989 -0.11485380151804689 0.1703101143403129 0.11967104023643937 0.9780967779734886,179.55609838280796 197.65517711992433 -104.02546443172879,5
2,840,12,1,0.9999999207155519 -3.732501951506095e-05 0.0003964539488370139 3.722974482338326e-05 0.999999970429681 0.00024032183319783185 -0.000396462907130829 -0.00024030705426503207 0.9999998925348357,-0.27880417761519993 -0.18499754286403913 0.12049127398120163,5
2,844,12,1,0.999999998511611 5.432128878496423e-05 5.096588922323675e-06 -5.431802503177985e-05 0.9999997948691212 -0.0006382094226866745 -5.131256235163528e-06 0.0006382091449001273 0.9999997963313577,0.1602253167631602 0.6458835437125856 0.16072447435647064,5
2,850,12,1,0.9999998240290416 0.000573299567818264 0.00015254340840631375 -0.0005733691515936255 0.9999997314253933 0.00045650515760504203 -0.00015228165322733744 -0.0004565925409577965 0.9999998841667682,0.07235600844289536 -0.2680960402594934 -0.02558282379288812,5
2,856,12,1,0.9999998714308898 0.00043843286132505543 0.0002547838922765666 -0.00043855024601335835 0.9999997976457006 0.00046084947696800604 -0.00025458178916543117 -0.0004609611532556679 0.9999998613514545,-0.09543043525354733 -0.13628290455101677 0.10223991345560535,5
2,867,12,1,0.9999995472064724 0.0007768433616436865 0.0005496373735381574 -0.0007768071901599893 0.9999996961059188 -6.60201453864459e-05 -0.0005496884938183816 6.559315322925141e-05 0.9999998467700371,-0.24187828031276126 0.18586262602615022 0.18104087956908188,5
2,871,12,1,0.9692689254854872 -0.2345980560159216 -0.07403716770488059 0.23704125454147015 0.9711510232040699 0.02602179423278772 0.06579660883066689 -0.04277197965068033 0.9969159262561444,64.29487665299754 14.8950376512299 -9.000674820905488,5
2,877,12,1,0.9999999741453027 8.469928661017367e-05 0.00021103417788052338 -8.48583755055643e-05 0.9999997121725335 0.0007539588221007615 -0.00021097025736512703 -0.0007539767106249651 0.999999693505288,-0.11938874126524723 -0.4026527654364429 0.045478154613761035,5
2,883,12,1,0.9999999444136148 7.853772677567095e-05 -0.0003240441210653781 -7.83925227345883e-05 0.9999998965358863 0.0004480879709309049 0.00032407927934861164 -0.0004480625433870705 0.9999998471062767,0.4530763442679131 -0.15171711194554405 -0.03497859825631622,5
2,886,12,1,0.9999966707111494 0.0025535240020342197 0.00037159357928295833 -0.0025542720041055768 0.9999946842769528 0.0020266011856008735 -0.0003664166292245974 -0.002027543589536945 0.9999978774006708,-0.28646644616596006 -1.3717025791745456 -0.006383195292869459,5
2,894,12,1,0.9999998831026504 -0.0004351055228609124 -0.00021089776973225172 0.00043501185318378655 0.99999980681882 -0.00044398987608152557 0.00021109091143786674 0.00044389808115061907 0.9999998791975533,0.40156416972521924 0.23061067293021154 0.13229483152747434,5
2,902,12,1,0.9999965154410202 0.002278543610934991 0.0013331709686687232 -0.002276691643110368 0.9999964436464723 -0.0013890174838273872 -0.001336331164354665 0.001385977424510805 0.9999981466410819,-0.7111171440053283 1.8052516598300485 0.6205631471403876,5
2,903,12,1,0.8977953176910598 0.4340244429442123 0.07474189226248604 -0.42596399243599836 0.8988584973594025 -0.10299552841160144 -0.11188496181344607 0.060631548320702416 0.9918697347274186,-12.596040313895003 317.1416316693652 56.64944228199434,5
2,904,12,1,0.9999983585376091 -0.0008487159010967665 -0.0016008133578266385 0.0008481702303965583 0.9999995819859323 -0.0003415189921275319 0.001601102541263214 0.0003401606693025083 0.9999986603797885,1.6391018093489151 0.07722808597647557 -0.4855469452870693,5
2,907,12,1,0.9999997627630975 0.0006692478581830641 0.00016303696692607228 -0.000669397853505449 0.999999351190099 0.0009216972898543618 -0.00016242001720917498 -0.0009218062077887834 0.9999995619464309,0.027669944336025765 -0.3553819446980242 0.10543050478918303,5
2,909,12,1,0.9999996019880915 0.0008667904797792503 -0.00021141883381625703 -0.0008666011826311132 0.9999992250439694 0.0008938198083991294 0.00021219342447653666 -0.0008936362368372752 0.9999995781940246,0.19074823213856007 -0.3208499245502736 -0.007646706578839257,5
2,918,12,1,0.9973208626664016 0.04598273562642594 0.0568918703740355 -0.04514478336287776 0.9988534645032614 -0.0159281193162255 -0.057559060324720246 0.013317074533966185 0.9982532795340033,-158.1940157500922 37.77754461440447 56.15695096982807,5
2,925,12,1,0.999999387804775 0.0010044398771977547 0.000464209660304157 -0.0010044250816742747 0.9999994950496496 -3.2104535281923525e-05 -0.000464241672976819 3.163825180223711e-05 0.9999998917393393,-0.054452825801732274 0.3408837480889346 0.14841952062135988,5
2,934,12,1,0.9999978266151123 0.0018696017882403743 0.0009226885743468527 -0.0018706638191039598 0.9999975873293631 0.0011515000339747845 -0.0009205335016811977 -0.0011532235714542469 0.9999989113461399,-0.3794902516021068 -0.5144377695101738 0.04678098093313565,5
2,942,12,1,0.8117296210571886 0.5370720179762255 0.2294529795084367 -0.5559403975160264 0.8309364089564162 0.02179354675907419 -0.1789561306803349 -0.14525264809139254 0.9730757275332484,-75.31078784552663 -66.89887476073108 23.50102030297322,5
2,952,12,1,0.999998810437545 0.0014824302023092595 -0.00042605655682570465 -0.0014820295293110353 0.9999984607407586 0.0009392042306042292 0.00042744820573192843 -0.0009385716849636405 0.99999946818547,0.41780678536370885 -0.37729810593904745 -0.0849574848608654,5
2,956,12,1,0.9999958719309907 0.0028699939622691684 -0.00013876467272189164 -0.002869640770009091 0.999992802948837 0.002481776053425047 0.00014588635631435087 -0.0024813676037199334 0.9999969107612214,0.19100941017759965 -1.4026996786320431 -0.07998682087043107,5
2,961,12,1,0.9999954789652931 0.0011523858959460176 0.0027774188955331514 -0.0011468753747964078 0.9999973725784566 -0.00198482066150632 -0.002779698877419176 0.0019816263347264135 0.9999941731986345,-1.8417128599700874 1.5420156431131744 0.5586680372683759,5
2,968,12,1,0.9999993833968253 0.001110087693392714 -3.0187449964913515e-05 -0.0011101007101361193 0.9999992893757489 -0.0004346543575868833 2.9704924059459348e-05 0.00043468760068707257 0.9999999050821493,0.4274797957394405 0.29473430097584696 0.2377896901339227,5
2,969,12,1,0.999995660936339 0.002368150663836721 0.0017521332509153748 -0.0023633448230655496 0.999993453873028 -0.002739856262798518 -0.0017586101736568882 0.002735703479339144 0.9999947115943814,-1.0804289270144523 2.5058542514868236 0.6312696432353277,5
2,972,12,1,0.999999214963892 0.0010303267119683157 0.0007130907848166834 -0.001030848775829013 0.999999200664806 0.0007321342447840495 -0.0007123358773490907 -0.0007328687587943306 0.9999994777403538,-0.2861317186108181 -0.11989009699082942 0.141083508335214,5
2,982,12,1,0.9999966839174838 0.0011382020440861007 0.0023101190754415413 -0.0011429713519665041 0.9999972162198788 0.002064259911266575 -0.0023077630997274112 -0.0020668934659330285 0.9999952010789234,-1.4343408781126499 -1.217001107190974 0.18097208118899744,5
2,984,12,1,0.9999999910922214 0.00013296368521253932 1.1671165225331237e-05 -0.00013296469307633174 0.9999999874279926 8.639679127584246e-05 -1.1659677442904526e-05 -8.639834235906613e-05 0.9999999961996894,0.19441695199935793 0.06337635949786957 0.07909762030544698,5
2,991,12,1,0.9999954537047692 0.0025823119643041126 0.001556995411344575 -0.0025849442156200136 0.9999952293455555 0.0016909611263030977 -0.0015526213943101719 -0.0016949781849768877 0.9999973582043891,-0.8272928123904109 -0.7499139842318598 0.06602046242380766,5
2,1001,12,1,0.999996953123827 0.002402756834435804 0.000566129541946736 -0.0024019373509330255 0.9999960730904536 -0.0014437799815514296 -0.0005695963710251606 0.0014424157748403332 0.9999987974976305,0.17387815551887797 1.4068620015693227 0.44307220189182317,5
2,1012,12,1,0.9734247562887216 0.06675978720969745 -0.219060207833274 -0.07895028749067538 0.9957526536874847 -0.047365649784120376 0.21496766256667768 0.06340176248376861 0.9745609886326099,301.5881751369715 -45.066539053987256 111.06685340668282,5
2,1038,12,1,0.9999996046757482 0.0006332261700874309 0.0006242379071262905 -0.0006325067603654144 0.9999991364320848 -0.0011519853656368206 -0.0006249668353354165 0.0011515900755326713 0.9999991416280077,-0.41761519826661697 1.1835715492462597 0.2946898091023513,5
2,1050,12,1,0.9999998544876643 0.00035200882496483343 -0.00040879632716250836 -0.0003519733821608084 0.999999934292928 8.676910412935834e-05 0.00040882684379228706 -8.662520607766178e-05 0.999999912678339,0.5397135353334193 0.0017793060586654974 -0.10582751587480743,5
2,1057,12,1,0.9999999862625463 0.0001538252637617865 -6.174703163080997e-05 -0.000153863226906914 0.9999997988757471 -0.0006152841395860725 6.165237296656967e-05 0.0006152936317314339 0.999999808806348,0.14709292483632908 0.6409875535471912 -0.02593419137440378,5
2,1061,12,1,0.9999999893332697 5.66090099463068e-05 0.00013464352857256445 -5.662881071316628e-05 0.9999999875830611 0.00014706139880588803 -0.0001346352019004904 -0.00014706902194008137 0.9999999801220324,-0.018403863639647966 -0.030701993087376422 0.0478226542423954,5
2,1069,12,1,0.9999998029319098 0.00017593454462827562 -0.0006026468112081268 -0.00017638547438249275 0.9999997044845095 -0.0007482773945173826 0.0006025149852738193 0.0007483835451995713 0.9999995384487746,0.6306667181809313 0.7196258245401062 0.021530539973582563,5
2,1071,12,1,0.9999998074218319 -0.0005440908318998239 -0.0002985321868612667 0.0005442689151129998 0.999999673816766 0.0005967727451941518 0.00029820739090552495 -0.0005969351120584665 0.9999997773703877,0.3561977986981759 -0.6079155648437435 -0.01099452112578092,5
2,1087,12,1,0.9999998154371756 0.00023135451122838213 0.0005617835052517048 -0.0002314627493648913 0.9999999546629221 0.0001926113973388932 -0.0005617389182667118 -0.00019274139374447774 0.9999998236500564,-0.6097597407902526 -0.2106496062035461 -0.18147799336747994,5
